provider,build_a,build_b,state,judge,criterion,winner,consistent
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,claude-sonnet-5,overall,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,claude-sonnet-5,trust,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,claude-sonnet-5,visual_hierarchy,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,aesthetic_pleasure,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,clarity,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,comfort,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,ease_of_use,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,interest,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,intuitive,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,memorable,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,overall,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,trust,tie,False
anthropic,anthropic_claude-opus-5_rep1,anthropic_claude-opus-5_rep2,6_stopped,gpt-4.1,visual_hierarchy,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,aesthetic_pleasure,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,aesthetic_pleasure,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,clarity,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,clarity,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,comfort,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,comfort,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,ease_of_use,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,ease_of_use,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,interest,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,interest,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,intuitive,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,intuitive,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,memorable,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,memorable,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,overall,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,overall,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,trust,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,trust,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,claude-sonnet-5,visual_hierarchy,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,claude-sonnet-5,visual_hierarchy,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,aesthetic_pleasure,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,aesthetic_pleasure,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,clarity,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,clarity,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,comfort,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,comfort,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,ease_of_use,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,ease_of_use,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,interest,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,interest,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,intuitive,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,intuitive,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,memorable,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,memorable,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,overall,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,overall,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,trust,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,trust,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,1_boot_idle,gpt-4.1,visual_hierarchy,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,1_boot_idle,gpt-4.1,visual_hierarchy,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,clarity,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,clarity,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,comfort,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,comfort,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,ease_of_use,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,ease_of_use,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,interest,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,interest,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,intuitive,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,intuitive,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,memorable,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,memorable,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,overall,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,overall,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,trust,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,trust,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,claude-sonnet-5,visual_hierarchy,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,claude-sonnet-5,visual_hierarchy,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,clarity,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,clarity,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,comfort,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,comfort,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,ease_of_use,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,ease_of_use,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,interest,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,interest,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,intuitive,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,intuitive,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,memorable,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,memorable,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,overall,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,overall,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,trust,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,trust,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,2_started,gpt-4.1,visual_hierarchy,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,2_started,gpt-4.1,visual_hierarchy,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,clarity,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,clarity,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,comfort,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,comfort,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,ease_of_use,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,ease_of_use,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,interest,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,interest,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,intuitive,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,intuitive,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,memorable,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,memorable,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,overall,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,overall,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,trust,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,trust,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,claude-sonnet-5,visual_hierarchy,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,claude-sonnet-5,visual_hierarchy,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,aesthetic_pleasure,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,clarity,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,clarity,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,comfort,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,comfort,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,ease_of_use,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,ease_of_use,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,interest,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,interest,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,intuitive,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,intuitive,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,memorable,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,memorable,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,overall,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,overall,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,trust,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,trust,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,3_mid_meeting,gpt-4.1,visual_hierarchy,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,3_mid_meeting,gpt-4.1,visual_hierarchy,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,aesthetic_pleasure,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,clarity,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,clarity,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,comfort,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,comfort,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,ease_of_use,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,ease_of_use,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,interest,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,interest,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,intuitive,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,intuitive,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,memorable,tie,False
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,memorable,deepseek_deepseek-v4-flash_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,overall,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,overall,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,trust,deepseek_deepseek-v4-pro_rep1,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep2,4_threshold,claude-sonnet-5,trust,deepseek_deepseek-v4-pro_rep2,True
deepseek,deepseek_deepseek-v4-flash_rep2,deepseek_deepseek-v4-pro_rep1,4_threshold,claude-sonnet-5,visual_hierarchy,deepseek_deepseek-v4-pro_rep1,True
